z,x,y,u
-1.86974274492404,-3.57025704496714,-5.78163640973425,-2.21137936476711
-1.73757478096303,-1.32325732952564,-2.15090500536163,-0.827647675835988
-0.0164288379241199,1.75484909330705,1.93928076165223,0.184431668345183
-1.45333806521815,-1.55583053198945,-2.41267836986275,-0.856847837873304
-1.92667834831786,-1.12514579624456,-0.941297928306896,0.183847867937669
-0.231139201362391,0.831810517665029,2.29992060137282,1.46811008370779
1.44869756900352,0.622022032513644,-0.228810715641341,-0.850832748154985
0.649830884630854,-0.214608889572849,-0.474201662252434,-0.259592772679585
0.144482798569525,0.335646079762517,-1.10693489404529,-1.44258097380781
0.209857856754641,0.397417287861981,1.71843534108861,1.32101805322663
0.556799375233521,0.52114384431662,0.177220949444498,-0.343922894872122
-0.588304248978689,-0.996371332708434,-3.2477574839939,-2.25138615128546
-0.656528503685928,-0.59539193194468,-1.85582400388033,-1.26043207193565
